,area_error_val,area_error_percentil,area_error_p_val,area_error_p_val_corrected_bool,area_error_p_val_corrected_val,area_error_abs_val,area_error_abs_percentil,area_error_abs_p_val,area_error_abs_p_val_corrected_bool,area_error_abs_p_val_corrected_val,temporal_error_val,temporal_error_percentil,temporal_error_p_val,temporal_error_p_val_corrected_bool,temporal_error_p_val_corrected_val,d_val,d_percentil,d_p_val,d_p_val_corrected_bool,d_p_val_corrected_val,velocidad_media_val,velocidad_media_percentil,velocidad_media_p_val,velocidad_media_p_val_corrected_bool,velocidad_media_p_val_corrected_val
60,-0.029827112254396937,36.288,0.36288,False,0.5577356862745098,-0.009980608755690401,52.539,0.52539,False,0.9858100000000001,11.906500000000054,75.681,0.75681,False,0.9592255555555556,-0.004589078394887203,46.199,0.46198999999999996,False,0.9812421621621622,-0.0004489344342409607,23.232,0.23232,False,0.9999800000000001
61,-0.09063921197970293,25.568,0.25568,False,0.47373333333333323,0.04802545968505417,57.550999999999995,0.57551,False,0.9858100000000001,7.0259999999999785,71.136,0.71136,False,0.9321268965517241,-0.004395486190582609,43.989,0.43988999999999995,False,0.9812421621621622,-0.00030624018750179463,36.903000000000006,0.3690300000000001,False,0.9999800000000001
62,-0.033955151756870305,33.339999999999996,0.3334,False,0.5577356862745098,0.20537671950183345,87.488,0.87488,False,0.9858100000000001,23.95349999999997,95.745,0.95745,False,0.96563,-0.004957121067527659,47.260000000000005,0.4726000000000001,False,0.9812421621621622,-0.0008944003305621784,9.440999999999999,0.09441,False,0.9531781818181818
63,-0.08150317256788941,37.427,0.37427,False,0.5577356862745098,0.07869027236518245,60.789,0.60789,False,0.9858100000000001,-13.036499999999926,21.353,0.21353000000000003,False,0.6241646153846154,-0.031762700492206974,16.483999999999998,0.16484,False,0.9812421621621622,0.0006801663355345301,76.716,0.76716,False,0.9999800000000001
64,-0.30597106896451376,12.301,0.12301000000000001,False,0.4460918518518519,0.16123885063547744,77.346,0.77346,False,0.9858100000000001,-39.47200000000012,13.513,0.13513,False,0.55156,-0.0021510478223536467,44.821,0.44821,False,0.9812421621621622,0.002014365238107753,88.899,0.8889900000000001,False,0.9999800000000001
65,-0.29974729963307833,6.678000000000001,0.06678,False,0.357295,0.1386328538307165,81.648,0.81648,False,0.9858100000000001,-15.653999999999968,16.236,0.16236,False,0.5893980952380952,-0.0005934080148204401,43.878,0.43878,False,0.9812421621621622,0.0006667991186262608,83.406,0.83406,False,0.9999800000000001
66,-0.06710255142169508,36.975,0.36975,False,0.5577356862745098,-0.03938943488632923,44.161,0.44161,False,0.9858100000000001,-3.3899999999999366,41.817,0.41817,False,0.7751443902439024,0.030840978979843392,86.586,0.86586,False,0.9916074666666667,0.0003627422217276112,65.687,0.65687,False,0.9999800000000001
67,-0.12653117994468785,18.111,0.18111,False,0.47109729729729727,0.09790701893999676,85.057,0.85057,False,0.9858100000000001,-19.75049999999999,13.113,0.13113,False,0.55156,0.015268489542959784,78.446,0.7844599999999999,False,0.9916074666666667,0.0008470239431402557,89.753,0.89753,False,0.9999800000000001
68,-0.042803169806085034,34.345,0.34345,False,0.5577356862745098,0.04580155941554598,57.410000000000004,0.5741,False,0.9858100000000001,-19.6995,13.133000000000001,0.13133,False,0.55156,-0.0023002672995717788,43.362,0.43362,False,0.9812421621621622,0.0007240066344032341,81.105,0.81105,False,0.9999800000000001
69,0.06749809147903518,64.89399999999999,0.64894,False,0.77061625,-0.07963785462589373,27.817999999999998,0.27818,False,0.9858100000000001,-23.66650000000011,9.593,0.09593,False,0.55156,0.049056385746342634,93.116,0.93116,False,0.9916074666666667,0.0010536140335410983,93.84400000000001,0.93844,False,0.9999800000000001
70,-0.08131576222022768,16.958000000000002,0.16958,False,0.4602885714285715,0.12940147638372757,84.918,0.84918,False,0.9858100000000001,-4.451999999999938,35.736000000000004,0.35736000000000007,False,0.747707,0.002587785110059748,46.133,0.46133,False,0.9812421621621622,0.00040634451346356626,72.622,0.72622,False,0.9999800000000001
71,-0.10741255156266422,22.776,0.22776,False,0.47109729729729727,0.07433517515059795,70.94200000000001,0.70942,False,0.9858100000000001,0.5104999999999826,52.659,0.52659,False,0.8700182608695652,0.013683926567288118,60.309000000000005,0.60309,False,0.9916074666666667,0.0002829707462709552,64.30799999999999,0.6430799999999999,False,0.9999800000000001
72,0.024295971849074782,54.245,0.54245,False,0.6871033333333333,0.03650918136619741,69.625,0.69625,False,0.9858100000000001,-16.02650000000009,20.299,0.20299,False,0.6170896,0.009898797547348792,57.267999999999994,0.57268,False,0.9916074666666667,0.0005554721850027713,78.908,0.78908,False,0.9999800000000001
73,-0.19324636251533803,15.848,0.15848,False,0.4460918518518519,0.05023129826328332,70.837,0.70837,False,0.9858100000000001,18.83000000000007,88.537,0.8853700000000001,False,0.9592255555555556,-0.003523436207597541,47.771,0.47771,False,0.9812421621621622,-0.000864445626501939,11.516,0.11516,False,0.9531781818181818
74,0.0885472410210349,73.875,0.73875,False,0.8165982857142857,-0.058326536785327565,21.57,0.2157,False,0.9858100000000001,-6.361000000000018,29.15,0.2915,False,0.7146451612903225,-0.029168484917939885,10.536,0.10536,False,0.9812421621621622,0.00023685710006930705,64.122,0.64122,False,0.9999800000000001
75,-0.06474542847612813,15.455,0.15455,False,0.4460918518518519,0.24151893626797544,92.296,0.9229600000000001,False,0.9858100000000001,-32.23149999999998,13.789000000000001,0.13789,False,0.55156,-0.0020545357643664275,46.638000000000005,0.4663800000000001,False,0.9812421621621622,0.001326960527866565,84.511,0.8451099999999999,False,0.9999800000000001
