,area_error_val,area_error_p_val,area_error_p_val_corrected_bool,area_error_p_val_corrected_val,area_error_abs_val,area_error_abs_p_val,area_error_abs_p_val_corrected_bool,area_error_abs_p_val_corrected_val,temporal_error_val,temporal_error_p_val,temporal_error_p_val_corrected_bool,temporal_error_p_val_corrected_val,d_val,d_p_val,d_p_val_corrected_bool,d_p_val_corrected_val,velocidad_media_val,velocidad_media_p_val,velocidad_media_p_val_corrected_bool,velocidad_media_p_val_corrected_val
42,-0.6810432824692161,0.63113,False,0.8382301639344262,-2.179253713465042,0.03246,False,0.46613333333333334,-40.995000000000005,0.32905,False,0.7162281081081081,-0.4660948349482892,0.0783,False,0.5950799999999999,0.00027359502054050827,0.77476,False,0.8632188571428572
43,0.7473908152292047,0.47632,False,0.7720258823529412,-1.19341440594512,0.31004,False,0.8357132075471698,75.50599999999997,0.54493,False,0.8264101818181818,-0.8783370939204342,0.31481,False,0.892802962962963,-0.004019118675788207,0.00921,False,0.17499
44,1.2211564473652754,0.13236,False,0.535496,-2.0098208733108494,0.06907,False,0.6492933333333334,28.349000000000164,0.34089,False,0.7162281081081081,-0.5244653039696514,0.07278,False,0.5950799999999999,-0.002797894247741451,0.08598,False,0.653448
45,0.8920817412747216,0.43126,False,0.7720258823529412,-1.537464465676413,0.11155,False,0.8286714285714286,5.351999999999791,0.7323,False,0.8829418750000001,-0.6881315664768781,0.2883,False,0.892802962962963,0.0008834014929169631,0.61742,False,0.8482703225806452
46,-2.056026883449926,0.00273,True,0.041496,2.0560268009257348,0.00273,False,0.06916,105.31000000000007,0.00053,True,0.033440000000000004,0.5054911460666229,0.00694,False,0.22521333333333335,-0.003082783803802674,0.00029,True,0.02204
47,-0.8291999790895608,0.05162,False,0.30177846153846155,0.8292004639774022,0.05152,False,0.5593600000000001,41.892999999999915,0.1609,False,0.7162281081081081,0.4077821642355781,0.00889,False,0.22521333333333335,-0.0014323312224214027,0.15852,False,0.7118159999999999
48,-0.5522157287453979,0.25299,False,0.72116875,0.5524025234175121,0.25299,False,0.8317744,20.639999999999873,0.49911,False,0.806075,0.22398341096258179,0.01215,False,0.23085,0.00013891668464647428,0.83603,False,0.8949053521126761
49,-0.6469635368662551,0.13959,False,0.535496,0.6469638532242442,0.13881,False,0.8286714285714286,0.3219999999998606,0.99162,False,0.99162,0.11814134094641826,0.06469,False,0.5950799999999999,0.000526053582149081,0.52805,False,0.802636
50,0.22796109498929717,0.4325,False,0.7720258823529412,-0.22796082832122444,0.43066,False,0.8357132075471698,-21.48550000000006,0.43685,False,0.7923,0.054065947337583076,0.5818,False,0.9597322222222223,0.0012022410354242952,0.37692,False,0.7777470270270269
51,-0.024173191739885858,0.91853,False,0.96779,0.02417019408664356,0.8976,False,0.9523416216216216,-8.074500000000121,0.79318,False,0.9026191044776121,0.014301487367651688,0.84645,False,0.9597322222222223,0.00040698389950426586,0.66132,False,0.8482703225806452
52,-0.00609305164788021,0.91757,False,0.96779,0.046922179139604836,0.78366,False,0.8889277611940299,7.379999999999885,0.75693,False,0.8850258461538462,0.011194293552184043,0.73426,False,0.9597322222222223,-9.31362542867624e-05,0.91871,False,0.952434054054054
53,-0.11902811506071231,0.47011,False,0.7720258823529412,0.03988844992277796,0.84117,False,0.9265060869565217,19.245500000000053,0.61827,False,0.8390807142857143,0.02229555765169522,0.50556,False,0.9387237209302326,-0.0008629902884526273,0.67535,False,0.8482703225806452
54,0.12388661128799,0.29102,False,0.72116875,-0.06505692299245563,0.51531,False,0.8357132075471698,-11.249499999999955,0.41397,False,0.7923,-0.025874031363651184,0.50605,False,0.9387237209302326,2.0416863947183422e-05,0.91979,False,0.952434054054054
55,0.14198330220379807,0.52941,False,0.7737530769230769,-0.14198313765349224,0.52941,False,0.8357132075471698,-4.915500000000119,0.86377,False,0.9378074285714286,0.01317679072611444,0.64414,False,0.9597322222222223,-5.047813161613082e-05,0.95766,False,0.9704288
56,0.1355712332560255,0.46711,False,0.7720258823529412,0.09398983887713064,0.72364,False,0.8889277611940299,-0.03049999999996089,0.96721,False,0.9883242666666666,-0.0030808745096457812,0.88486,False,0.9597322222222223,1.4742013984481855e-05,0.98747,False,0.98747
57,0.17625228912714735,0.28763,False,0.72116875,-0.15176375901992972,0.61858,False,0.8612861016949153,-24.052999999999937,0.15925,False,0.7162281081081081,0.04427498493161419,0.23882,False,0.892802962962963,0.0011830519938562968,0.08539,False,0.653448
58,0.002476731441801161,0.96695,False,0.96779,-0.10679929398391586,0.50555,False,0.8357132075471698,-6.609999999999953,0.74353,False,0.8829418750000001,-0.030444582735327685,0.57141,False,0.9597322222222223,-0.0002932231721418897,0.66887,False,0.8482703225806452
59,-0.08080208263467176,0.65072,False,0.8382301639344262,0.10697521617694189,0.5828,False,0.8357132075471698,-26.1474999999999,0.06645,False,0.7140200000000001,0.02559150557001999,0.29144,False,0.892802962962963,0.0011115839090504488,0.15225,False,0.7118159999999999
60,0.029827112254396937,0.75893,False,0.8739193939393939,0.009980608755690401,0.95287,False,0.9655749333333333,-11.906500000000054,0.45294,False,0.8005451162790698,0.004589078394887203,0.89285,False,0.9597322222222223,0.0004489344342409607,0.49403,False,0.7988570212765957
61,0.09063921197970293,0.48885,False,0.7720258823529412,-0.04802545968505417,0.73891,False,0.8889277611940299,-7.0259999999999785,0.5091,False,0.806075,0.004395486190582609,0.87363,False,0.9597322222222223,0.00030624018750179463,0.72197,False,0.857339375
62,0.033955151756870305,0.75334,False,0.8739193939393939,-0.20537671950183345,0.30018,False,0.8357132075471698,-23.95349999999997,0.10519,False,0.7140200000000001,0.004957121067527659,0.90922,False,0.9597322222222223,0.0008944003305621784,0.17965,False,0.7118159999999999
63,0.08150317256788941,0.71907,False,0.8674495238095238,-0.07869027236518245,0.71907,False,0.8889277611940299,13.036499999999926,0.42048,False,0.7923,0.031762700492206974,0.31718,False,0.892802962962963,-0.0006801663355345301,0.43785,False,0.7974547826086956
64,0.30597106896451376,0.24317,False,0.72116875,-0.16123885063547744,0.45121,False,0.8357132075471698,39.47200000000012,0.27302,False,0.7162281081081081,0.0021510478223536467,0.88576,False,0.9597322222222223,-0.002014365238107753,0.22524,False,0.7118159999999999
65,0.29974729963307833,0.13515,False,0.535496,-0.1386328538307165,0.37673,False,0.8357132075471698,15.653999999999968,0.31838,False,0.7162281081081081,0.0005934080148204401,0.99679,False,0.99679,-0.0006667991186262608,0.31932,False,0.758385
66,0.06710255142169508,0.77143,False,0.8750549253731343,0.03938943488632923,0.77193,False,0.8889277611940299,3.3899999999999366,0.84433,False,0.9299866666666666,-0.030840978979843392,0.27016,False,0.892802962962963,-0.0003627422217276112,0.6126,False,0.8482703225806452
67,0.12653117994468785,0.37909,False,0.7720258823529412,-0.09790701893999676,0.29935,False,0.8357132075471698,19.75049999999999,0.27385,False,0.7162281081081081,-0.015268489542959784,0.40569,False,0.9387237209302326,-0.0008470239431402557,0.20078,False,0.7118159999999999
68,0.042803169806085034,0.62791,False,0.8382301639344262,-0.04580155941554598,0.83732,False,0.9265060869565217,19.6995,0.2481,False,0.7162281081081081,0.0023002672995717788,0.88168,False,0.9597322222222223,-0.0007240066344032341,0.3707,False,0.7777470270270269
69,-0.06749809147903518,0.69448,False,0.851298064516129,0.07963785462589373,0.53669,False,0.8357132075471698,23.66650000000011,0.19815,False,0.7162281081081081,-0.049056385746342634,0.11373,False,0.7857709090909091,-0.0010536140335410983,0.11956,False,0.7118159999999999
70,0.08131576222022768,0.32781,False,0.7549563636363635,-0.12940147638372757,0.26854,False,0.8317744,4.451999999999938,0.73196,False,0.8829418750000001,-0.002587785110059748,0.97819,False,0.9912325333333334,-0.00040634451346356626,0.57068,False,0.8183335849056604
71,0.10741255156266422,0.45541,False,0.7720258823529412,-0.07433517515059795,0.55783,False,0.8357132075471698,-0.5104999999999826,0.91734,False,0.9683033333333334,-0.013683926567288118,0.75938,False,0.9597322222222223,-0.0002829707462709552,0.68324,False,0.8482703225806452
72,-0.024295971849074782,0.88224,False,0.96779,-0.03650918136619741,0.65878,False,0.8612861016949153,16.02650000000009,0.43785,False,0.7923,-0.009898797547348792,0.77637,False,0.9597322222222223,-0.0005554721850027713,0.45391,False,0.7974547826086956
73,0.19324636251533803,0.30365,False,0.72116875,-0.05023129826328332,0.57431,False,0.8357132075471698,-18.83000000000007,0.21603,False,0.7162281081081081,0.003523436207597541,0.92227,False,0.9601715068493151,0.000864445626501939,0.23415,False,0.7118159999999999
74,-0.0885472410210349,0.54785,False,0.7855962264150943,0.058326536785327565,0.4088,False,0.8357132075471698,6.361000000000018,0.59306,False,0.8264101818181818,0.029168484917939885,0.2192,False,0.892802962962963,-0.00023685710006930705,0.73995,False,0.8632188571428572
75,0.06474542847612813,0.38815,False,0.7720258823529412,-0.24151893626797544,0.16445,False,0.8317744,32.23149999999998,0.26911,False,0.7162281081081081,0.0020545357643664275,0.90048,False,0.9597322222222223,-0.001326960527866565,0.30915,False,0.757916129032258
